Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,Pixel_Count,ET_MM,ET_INCH
SSEBOP,2004-02-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,30.40531,1.197059
SSEBOP,2004-03-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,61.174336,2.408438
SSEBOP,2004-04-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,61.60177,2.425267
SSEBOP,2004-05-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,59.213274,2.331231
SSEBOP,2004-06-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,46.782301,1.841823
SSEBOP,2004-07-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,49.158407,1.93537
SSEBOP,2004-08-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,52.733628,2.076127
SSEBOP,2004-09-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,52.986726,2.086092
SSEBOP,2004-10-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,34.099115,1.342485
SSEBOP,2004-11-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,30.053097,1.183193
SSEBOP,2004-12-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,27.114159,1.067487
SSEBOP,2025-01-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,32.669027,1.286182
SSEBOP,2025-02-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,34.716814,1.366804
SSEBOP,2025-03-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,56.975221,2.243119
SSEBOP,2025-04-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,72.99823,2.873946
SSEBOP,2025-05-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,87.816814,3.457355
SSEBOP,2025-06-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,67.700885,2.665389
SSEBOP,2025-07-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,55.847788,2.198732
SSEBOP,2025-08-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,56.158407,2.210961
SSEBOP,2025-09-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,42.648673,1.679082
SSEBOP,2025-10-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,28.731858,1.131176
SSEBOP,2025-11-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,23.457522,0.923524
SSEBOP,2025-12-01,2-024,2-024,SAN GREGORIO VALLEY,SAN GREGORIO VALLEY,1130,29.587611,1.164867
SSEBOP,2003-10-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2323,37.340508,1.470099
SSEBOP,2003-11-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2361,21.194409,0.834426
SSEBOP,2003-12-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,1989,15.842132,0.623706
SSEBOP,2004-01-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2203,18.646845,0.734128
SSEBOP,2004-02-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2525,28.432079,1.119373
SSEBOP,2004-03-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2525,54.084356,2.129305
SSEBOP,2004-04-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2297,61.617762,2.425896
SSEBOP,2004-05-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2292,62.216405,2.449465
SSEBOP,2004-06-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2331,51.356499,2.021909
SSEBOP,2004-07-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,1304,47.292945,1.861927
SSEBOP,2004-08-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,1307,46.387146,1.826266
SSEBOP,2004-09-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2565,41.233918,1.623383
SSEBOP,2004-10-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2576,28.871506,1.136673
SSEBOP,2004-11-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2577,27.556073,1.084885
SSEBOP,2004-12-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2577,24.861855,0.978813
SSEBOP,2025-01-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2577,33.54482,1.320662
SSEBOP,2025-02-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2577,33.702755,1.32688
SSEBOP,2025-03-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2577,48.376795,1.904598
SSEBOP,2025-04-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2449,60.19069,2.369712
SSEBOP,2025-05-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2426,72.745672,2.864003
SSEBOP,2025-06-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2462,67.784728,2.66869
SSEBOP,2025-07-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2572,63.225894,2.489208
SSEBOP,2025-08-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2529,68.130882,2.682318
SSEBOP,2025-09-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2529,46.535389,1.832102
SSEBOP,2025-10-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2572,33.23367,1.308412
SSEBOP,2025-11-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2575,28.020194,1.103157
SSEBOP,2025-12-01,2-026,2-026,PESCADERO VALLEY,PESCADERO VALLEY,2577,31.307334,1.232572
SSEBOP,2003-10-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,16.049844,0.631884
SSEBOP,2003-11-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,16.821776,0.662275
SSEBOP,2003-12-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,16.229819,0.638969
SSEBOP,2004-01-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,20.565114,0.80965
SSEBOP,2004-02-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,35.526114,1.398666
SSEBOP,2004-03-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,80.309667,3.161798
SSEBOP,2004-04-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,106.274071,4.184019
SSEBOP,2004-05-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,112.696314,4.436863
SSEBOP,2004-06-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,69.438874,2.733814
SSEBOP,2004-07-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,36.071095,1.420122
SSEBOP,2004-08-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,17.308549,0.681439
SSEBOP,2004-09-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,19.377018,0.762875
SSEBOP,2004-10-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,22.566184,0.888432
SSEBOP,2004-11-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,25.744067,1.013546
SSEBOP,2004-12-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,22.257294,0.876271
SSEBOP,2025-01-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,37.042112,1.458351
SSEBOP,2025-02-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,40.935227,1.611623
SSEBOP,2025-03-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,68.371329,2.691785
SSEBOP,2025-04-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,93.512643,3.6816
SSEBOP,2025-05-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,134.0124,5.276079
SSEBOP,2025-06-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,88.107567,3.468802
SSEBOP,2025-07-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,58.219364,2.292101
SSEBOP,2025-08-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,51.669179,2.03422
SSEBOP,2025-09-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,28.757537,1.132186
SSEBOP,2025-10-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,27.124295,1.067886
SSEBOP,2025-11-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,28.640585,1.127582
SSEBOP,2025-12-01,2-027,2-027,SAND POINT AREA,SAND POINT AREA,20564,23.87624,0.940009
SSEBOP,2003-10-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2003-11-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2003-12-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-01-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-02-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-03-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-04-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-05-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-06-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-07-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-08-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-09-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-10-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-11-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2004-12-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-01-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-02-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-03-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-04-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-05-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-06-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-07-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-08-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-09-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-10-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-11-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2025-12-01,2-028,2-028,ROSS VALLEY,ROSS VALLEY,0,,
SSEBOP,2003-10-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2003-11-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2003-12-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-01-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-02-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-03-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-04-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-05-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-06-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-07-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-08-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-09-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-10-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-11-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2004-12-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-01-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-02-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-03-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-04-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-05-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-06-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-07-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-08-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-09-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-10-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-11-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2025-12-01,2-029,2-029,SAN RAFAEL VALLEY,SAN RAFAEL VALLEY,0,,
SSEBOP,2003-10-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,32.719718,1.288178
SSEBOP,2003-11-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,16.506851,0.649876
SSEBOP,2003-12-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14595,12.818088,0.504649
SSEBOP,2004-01-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14595,19.047345,0.749895
SSEBOP,2004-02-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,30.028227,1.182214
SSEBOP,2004-03-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,66.413058,2.614687
SSEBOP,2004-04-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,79.745204,3.139575
SSEBOP,2004-05-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,70.352357,2.769778
SSEBOP,2004-06-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,66.668128,2.624729
SSEBOP,2004-07-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,59.810428,2.354741
SSEBOP,2004-08-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,47.474651,1.869081
SSEBOP,2004-09-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,43.075432,1.695883
SSEBOP,2004-10-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,32.602357,1.283557
SSEBOP,2004-11-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,23.070978,0.908306
SSEBOP,2004-12-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,18.367429,0.723127
SSEBOP,2025-01-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,29.845232,1.175009
SSEBOP,2025-02-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,35.770896,1.408303
SSEBOP,2025-03-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,61.136133,2.406934
SSEBOP,2025-04-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,83.586051,3.290789
SSEBOP,2025-05-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,101.129693,3.981484
SSEBOP,2025-06-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,73.012127,2.874493
SSEBOP,2025-07-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,67.078857,2.6409
SSEBOP,2025-08-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,72.14826,2.840483
SSEBOP,2025-09-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,47.414497,1.866712
SSEBOP,2025-10-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,33.878117,1.333784
SSEBOP,2025-11-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,20.937175,0.824298
SSEBOP,2025-12-01,2-030,2-030,NOVATO VALLEY,NOVATO VALLEY,14596,16.090915,0.633501
SSEBOP,2003-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2003-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2003-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-02-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-03-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2004-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-02-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-03-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-09-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2025-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,0,,
SSEBOP,2003-10-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,55.539326,2.186588
SSEBOP,2003-11-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,126,32.103175,1.263905
SSEBOP,2003-12-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,0,,
SSEBOP,2004-01-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,0,,
SSEBOP,2004-02-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,37.561798,1.478811
SSEBOP,2004-03-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,69.432584,2.733566
SSEBOP,2004-04-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,84.47191,3.325666
SSEBOP,2004-05-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,97.814607,3.850969
SSEBOP,2004-06-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,97.898876,3.854286
SSEBOP,2004-07-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,91.213483,3.591082
SSEBOP,2004-08-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,86.730337,3.41458
SSEBOP,2004-09-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,79.578652,3.133018
SSEBOP,2004-10-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,47.567416,1.872733
SSEBOP,2004-11-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,31.533708,1.241485
SSEBOP,2004-12-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,26.662921,1.049721
SSEBOP,2025-01-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,35.668539,1.404273
SSEBOP,2025-02-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,36.376404,1.432142
SSEBOP,2025-03-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,59.016854,2.323498
SSEBOP,2025-04-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,66.342697,2.611917
SSEBOP,2025-05-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,75.870787,2.987039
SSEBOP,2025-06-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,71.837079,2.828231
SSEBOP,2025-07-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,68.94382,2.714324
SSEBOP,2025-08-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,82.05618,3.230558
SSEBOP,2025-09-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,62.252809,2.450898
SSEBOP,2025-10-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,44.88764,1.76723
SSEBOP,2025-11-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,27.640449,1.088207
SSEBOP,2025-12-01,2-032,2-032,VISITACION VALLEY,VISITACION VALLEY,178,24.191011,0.952402
SSEBOP,2003-10-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2003-11-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2003-12-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-01-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-02-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-03-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-04-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-05-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-06-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-07-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-08-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-09-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-10-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-11-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2004-12-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-01-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-02-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-03-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-04-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-05-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-06-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-07-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-08-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-09-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-10-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-11-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2025-12-01,2-033,2-033,ISLAIS VALLEY,ISLAIS VALLEY,0,,
SSEBOP,2003-10-01,2-035,2-035,WESTSIDE,WESTSIDE,3665,62.352251,2.454813
SSEBOP,2003-11-01,2-035,2-035,WESTSIDE,WESTSIDE,3392,35.794517,1.409233
SSEBOP,2003-12-01,2-035,2-035,WESTSIDE,WESTSIDE,1726,24.265933,0.955352
SSEBOP,2004-01-01,2-035,2-035,WESTSIDE,WESTSIDE,1726,23.3146,0.917898
SSEBOP,2004-02-01,2-035,2-035,WESTSIDE,WESTSIDE,3678,37.162588,1.463094
SSEBOP,2004-03-01,2-035,2-035,WESTSIDE,WESTSIDE,3808,67.69354,2.6651
SSEBOP,2004-04-01,2-035,2-035,WESTSIDE,WESTSIDE,3808,83.980042,3.306301
SSEBOP,2004-05-01,2-035,2-035,WESTSIDE,WESTSIDE,3808,101.596639,3.999868
