,HR_NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
166,California Islands,,25.58,2016-07,2016,7.0,month,3.75,1.88,2.65,4.81,4.19,0.74,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,California Islands,,25.58,2016-08,2016,8.0,month,3.17,1.73,2.17,3.27,3.96,0.63,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,California Islands,,25.58,2016-09,2016,9.0,month,2.07,1.3,1.45,1.87,3.14,0.54,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,California Islands,,25.58,2016-10,2016,10.0,month,1.71,1.31,1.14,0.68,2.23,0.99,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,California Islands,,25.58,2016-11,2016,11.0,month,1.42,1.99,1.35,1.33,2.75,0.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,California Islands,,25.58,2016-12,2016,12.0,month,0.95,1.22,1.16,0.78,1.83,1.41,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,California Islands,,25.58,2017-00,2017,,water_year,32.17,23.949999999999996,26.53,33.16,37.269999999999996,21.17,15.450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,California Islands,,25.58,2017-01,2017,1.0,month,1.47,1.15,1.32,1.01,1.34,1.94,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,California Islands,,25.58,2017-02,2017,2.0,month,1.38,0.68,1.42,1.25,1.45,1.88,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,California Islands,,25.58,2017-03,2017,3.0,month,3.41,2.92,3.44,3.78,3.53,3.53,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,California Islands,,25.58,2017-04,2017,4.0,month,4.74,3.11,3.52,3.88,3.33,3.7,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,California Islands,,25.58,2017-05,2017,5.0,month,4.61,2.56,3.25,4.92,3.95,1.92,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,California Islands,,25.58,2017-06,2017,6.0,month,5.24,2.4,3.05,4.5,3.81,1.65,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,California Islands,,25.58,2017-07,2017,7.0,month,3.4,2.56,3.02,5.39,4.78,1.32,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,California Islands,,25.58,2017-08,2017,8.0,month,2.49,2.13,2.28,3.42,4.25,0.92,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,California Islands,,25.58,2017-09,2017,9.0,month,1.35,1.92,1.58,2.22,4.02,1.08,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,California Islands,,25.58,2017-10,2017,10.0,month,1.47,1.41,1.23,0.27,2.44,1.21,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,California Islands,,25.58,2017-11,2017,11.0,month,0.68,0.86,0.73,0.58,1.47,0.76,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,California Islands,,25.58,2017-12,2017,12.0,month,0.71,0.86,0.74,0.6,1.72,0.67,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,California Islands,,25.58,2018-00,2018,,water_year,26.560000000000002,19.61,22.18,24.25,36.5,20.909999999999997,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,California Islands,,25.58,2018-01,2018,1.0,month,0.81,1.03,0.93,0.79,2.69,1.4,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,California Islands,,25.58,2018-02,2018,2.0,month,1.33,0.97,1.25,1.22,2.14,1.53,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,California Islands,,25.58,2018-03,2018,3.0,month,2.15,2.11,2.17,1.4,3.21,2.76,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,California Islands,,25.58,2018-04,2018,4.0,month,3.0,3.17,3.42,4.73,4.25,3.41,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,California Islands,,25.58,2018-05,2018,5.0,month,3.6,1.45,2.44,2.53,3.86,2.36,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,California Islands,,25.58,2018-06,2018,6.0,month,3.71,1.77,2.66,4.15,3.6,1.86,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,California Islands,,25.58,2018-07,2018,7.0,month,3.74,2.59,2.98,4.38,4.43,1.93,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,California Islands,,25.58,2018-08,2018,8.0,month,3.03,1.93,2.05,1.87,3.66,1.87,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,California Islands,,25.58,2018-09,2018,9.0,month,2.33,1.46,1.58,1.73,3.03,1.15,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,California Islands,,25.58,2018-10,2018,10.0,month,1.57,1.25,1.31,1.39,3.1,1.34,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,California Islands,,25.58,2018-11,2018,11.0,month,0.99,0.48,0.7,0.86,2.43,1.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,California Islands,,25.58,2018-12,2018,12.0,month,1.11,0.63,1.24,1.1,1.86,1.69,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,California Islands,,25.58,2019-00,2019,,water_year,25.41,24.020000000000003,25.959999999999997,31.53,36.699999999999996,25.44,15.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,California Islands,,25.58,2019-01,2019,1.0,month,1.04,1.47,1.57,1.16,1.68,1.99,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,California Islands,,25.58,2019-02,2019,2.0,month,1.29,1.72,1.69,0.87,1.66,2.23,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,California Islands,,25.58,2019-03,2019,3.0,month,2.65,3.07,3.27,3.07,3.54,3.66,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,California Islands,,25.58,2019-04,2019,4.0,month,2.42,3.6,3.14,3.48,3.05,3.3,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,California Islands,,25.58,2019-05,2019,5.0,month,2.71,2.78,3.23,5.5,4.2,3.05,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,California Islands,,25.58,2019-06,2019,6.0,month,3.75,1.96,2.47,3.75,3.49,1.71,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,California Islands,,25.58,2019-07,2019,7.0,month,3.54,2.2,2.61,3.86,3.89,1.93,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,California Islands,,25.58,2019-08,2019,8.0,month,2.78,2.62,2.66,3.74,3.9,1.92,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,California Islands,,25.58,2019-09,2019,9.0,month,1.56,2.24,2.07,2.75,3.9,1.62,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,California Islands,,25.58,2019-10,2019,10.0,month,1.01,1.6,1.33,1.11,2.8,1.58,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,California Islands,,25.58,2019-11,2019,11.0,month,0.86,1.01,1.17,1.42,2.17,1.26,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,California Islands,,25.58,2019-12,2019,12.0,month,0.93,1.04,1.17,0.6,1.44,1.81,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,California Islands,,25.58,2020-00,2020,,water_year,24.06,21.01,23.54,27.310000000000002,35.93,24.69,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,California Islands,,25.58,2020-01,2020,1.0,month,1.38,1.12,1.55,0.52,1.82,2.13,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,California Islands,,25.58,2020-02,2020,2.0,month,1.76,1.84,2.19,2.19,2.47,2.49,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,California Islands,,25.58,2020-03,2020,3.0,month,1.84,1.52,1.97,1.6,2.14,3.06,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,California Islands,,25.58,2020-04,2020,4.0,month,3.1,3.1,3.39,4.4,3.68,3.51,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,California Islands,,25.58,2020-05,2020,5.0,month,3.53,2.44,2.68,2.94,3.63,2.34,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,California Islands,,25.58,2020-06,2020,6.0,month,2.44,1.73,1.81,1.63,2.75,2.02,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,California Islands,,25.58,2020-07,2020,7.0,month,2.95,2.04,2.44,4.76,4.55,1.71,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,California Islands,,25.58,2020-08,2020,8.0,month,2.65,2.13,2.4,4.12,4.75,1.64,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,California Islands,,25.58,2020-09,2020,9.0,month,1.61,1.44,1.44,2.02,3.73,1.14,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,California Islands,,25.58,2020-10,2020,10.0,month,0.79,0.9,0.87,0.88,2.6,1.06,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,California Islands,,25.58,2020-11,2020,11.0,month,0.6,0.5,0.5,0.42,2.06,0.83,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,California Islands,,25.58,2020-12,2020,12.0,month,0.43,0.54,0.54,0.42,1.74,1.03,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,California Islands,,25.58,2021-00,2021,,water_year,13.77,15.95,16.64,21.990000000000002,37.25,17.37,5.889999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,California Islands,,25.58,2021-01,2021,1.0,month,0.87,1.07,1.07,1.17,2.16,1.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,California Islands,,25.58,2021-02,2021,2.0,month,1.32,1.12,1.32,0.94,2.89,1.87,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,California Islands,,25.58,2021-03,2021,3.0,month,1.55,2.07,1.98,1.56,2.8,2.65,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,California Islands,,25.58,2021-04,2021,4.0,month,1.37,1.0,1.16,1.24,3.82,1.86,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,California Islands,,25.58,2021-05,2021,5.0,month,1.66,1.34,1.61,2.45,3.89,1.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,California Islands,,25.58,2021-06,2021,6.0,month,1.74,1.76,1.68,2.06,3.63,1.47,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,California Islands,,25.58,2021-07,2021,7.0,month,1.48,2.44,2.34,4.18,4.16,1.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,California Islands,,25.58,2021-08,2021,8.0,month,1.17,1.99,2.19,4.21,4.16,1.47,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,California Islands,,25.58,2021-09,2021,9.0,month,0.79,1.22,1.38,2.46,3.34,0.98,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,California Islands,,25.58,2021-10,2021,10.0,month,0.5,0.89,1.0,1.42,2.92,1.42,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,California Islands,,25.58,2021-11,2021,11.0,month,0.21,0.27,0.57,0.78,1.99,0.85,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,California Islands,,25.58,2021-12,2021,12.0,month,0.15,0.28,0.7,0.81,1.38,1.03,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,California Islands,,25.58,2022-00,2022,,water_year,17.189999999999998,21.14,24.75,34.260000000000005,40.150000000000006,25.210000000000004,12.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,California Islands,,25.58,2022-01,2022,1.0,month,1.0,0.78,1.45,1.07,2.22,2.12,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,California Islands,,25.58,2022-02,2022,2.0,month,1.39,1.99,2.58,2.79,3.06,3.04,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,California Islands,,25.58,2022-03,2022,3.0,month,1.79,2.68,2.87,2.78,3.74,3.42,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,California Islands,,25.58,2022-04,2022,4.0,month,2.65,2.79,3.51,5.25,5.0,3.45,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,California Islands,,25.58,2022-05,2022,5.0,month,2.9,2.23,2.45,2.62,3.56,2.55,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,California Islands,,25.58,2022-06,2022,6.0,month,2.24,2.09,2.31,3.71,3.51,1.84,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,California Islands,,25.58,2022-07,2022,7.0,month,1.7,2.38,2.57,5.4,4.66,1.69,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,California Islands,,25.58,2022-08,2022,8.0,month,1.42,2.44,2.41,4.04,3.96,1.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,California Islands,,25.58,2022-09,2022,9.0,month,1.24,2.32,2.33,3.59,4.15,2.05,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,California Islands,,25.58,2022-10,2022,10.0,month,1.07,1.71,1.56,2.14,2.71,1.14,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,California Islands,,25.58,2022-11,2022,11.0,month,0.65,1.12,0.95,1.1,2.88,1.18,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,California Islands,,25.58,2022-12,2022,12.0,month,0.28,0.86,1.01,0.92,2.0,1.25,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,California Islands,,25.58,2023-00,2023,,water_year,26.28,23.810000000000002,26.93,36.34,37.14,26.4,17.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,California Islands,,25.58,2023-01,2023,1.0,month,0.94,1.05,1.42,0.93,1.81,1.94,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,California Islands,,25.58,2023-02,2023,2.0,month,1.55,1.54,1.79,1.73,1.68,2.25,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,California Islands,,25.58,2023-03,2023,3.0,month,2.5,2.2,2.74,3.35,3.03,3.03,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,California Islands,,25.58,2023-04,2023,4.0,month,4.18,2.65,3.05,4.11,3.17,2.87,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,California Islands,,25.58,2023-05,2023,5.0,month,4.3,2.84,3.48,5.23,4.09,2.99,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,California Islands,,25.58,2023-06,2023,6.0,month,3.92,3.11,3.36,5.24,3.86,2.96,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,California Islands,,25.58,2023-07,2023,7.0,month,3.81,2.98,3.29,5.95,4.91,2.44,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,California Islands,,25.58,2023-08,2023,8.0,month,1.96,2.15,2.62,3.8,4.16,2.45,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,California Islands,,25.58,2023-09,2023,9.0,month,1.12,1.6,1.66,1.84,2.84,1.9,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,California Islands,,25.58,2023-10,2023,10.0,month,1.13,1.45,1.37,1.29,2.73,1.6,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,California Islands,,25.58,2023-11,2023,11.0,month,0.89,1.25,1.2,0.86,2.27,1.55,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,California Islands,,25.58,2023-12,2023,12.0,month,1.03,0.83,1.06,0.65,1.75,1.32,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,California Islands,,25.58,2024-00,2024,,water_year,37.02,25.509999999999998,28.880000000000003,34.00000000000001,37.4,25.939999999999998,18.020000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,California Islands,,25.58,2024-01,2024,1.0,month,1.29,1.16,1.36,0.54,1.6,1.69,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,California Islands,,25.58,2024-02,2024,2.0,month,1.88,1.41,1.87,1.82,2.4,2.06,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,California Islands,,25.58,2024-03,2024,3.0,month,3.3,2.66,2.92,2.89,2.89,3.29,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,California Islands,,25.58,2024-04,2024,4.0,month,4.64,3.28,3.27,3.43,3.4,3.35,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,California Islands,,25.58,2024-05,2024,5.0,month,5.81,3.5,3.7,4.94,4.37,2.76,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,California Islands,,25.58,2024-06,2024,6.0,month,5.32,2.68,3.46,5.35,4.1,2.21,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,California Islands,,25.58,2024-07,2024,7.0,month,5.09,2.54,3.46,5.0,4.68,2.24,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,California Islands,,25.58,2024-08,2024,8.0,month,4.08,2.66,3.09,4.53,3.95,2.22,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,California Islands,,25.58,2024-09,2024,9.0,month,2.56,2.09,2.12,2.7,3.26,1.65,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,California Islands,,25.58,2024-10,2024,10.0,month,2.07,1.7,1.82,2.8,3.35,1.23,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,California Islands,,25.58,2024-11,2024,11.0,month,1.25,0.95,1.06,1.15,2.81,1.24,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,California Islands,,25.58,2024-12,2024,12.0,month,0.95,0.88,1.01,1.56,2.14,0.82,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,California Islands,,25.58,2025-00,2025,,water_year,32.52,20.869999999999997,25.73,35.080000000000005,38.57000000000001,21.889999999999997,12.110000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,California Islands,,25.58,2025-01,2025,1.0,month,1.16,0.87,0.94,0.44,1.6,1.25,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,California Islands,,25.58,2025-02,2025,2.0,month,1.65,0.84,1.18,0.77,1.8,1.56,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,California Islands,,25.58,2025-03,2025,3.0,month,2.65,1.52,2.33,2.23,2.64,2.84,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,California Islands,,25.58,2025-04,2025,4.0,month,4.3,2.58,3.39,4.45,4.09,3.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,California Islands,,25.58,2025-05,2025,5.0,month,4.95,2.9,3.56,4.96,4.35,2.75,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,California Islands,,25.58,2025-06,2025,6.0,month,4.57,1.92,2.79,4.35,3.67,1.75,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,California Islands,,25.58,2025-07,2025,7.0,month,3.74,2.07,2.59,3.74,3.81,1.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,California Islands,,25.58,2025-08,2025,8.0,month,3.12,2.13,2.54,5.0,4.61,1.77,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,California Islands,,25.58,2025-09,2025,9.0,month,2.11,2.51,2.52,3.63,3.7,1.98,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,California Islands,,25.58,2025-10,2025,10.0,month,1.6,1.49,1.39,1.05,2.87,1.61,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,California Islands,,25.58,2025-11,2025,11.0,month,1.16,0.73,1.14,1.03,1.86,1.32,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,California Islands,,25.58,2025-12,2025,12.0,month,1.12,0.67,1.16,0.83,2.08,1.48,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,California Islands,,25.58,2026-00,2026,,water_year,,,,,,,,,,,,,,
290,Central Coast,2.31,607387.8,2003-10,2003,10.0,month,1.38,1.99,1.58,1.51,1.86,1.43,1.48,17.24,24.89,19.76,18.88,23.22,17.91,18.45
291,Central Coast,2.31,607387.8,2003-11,2003,11.0,month,0.7,1.09,0.95,0.62,1.72,1.25,0.82,8.73,13.68,11.9,7.77,21.55,15.66,10.22
292,Central Coast,2.31,607387.8,2003-12,2003,12.0,month,0.51,0.91,0.77,0.37,1.14,1.39,0.74,6.36,11.44,9.61,4.65,14.21,17.32,9.25
293,Central Coast,2.31,607387.8,2004-00,2004,,water_year,24.019999999999996,25.35,23.81,25.35,27.72,22.64,19.02,300.33,317.2,297.75000000000006,317.09,346.51,283.15000000000003,237.79000000000002
294,Central Coast,2.31,607387.8,2004-01,2004,1.0,month,0.81,0.89,0.96,0.67,1.51,1.18,0.88,10.19,11.17,12.06,8.42,18.84,14.76,11.03
295,Central Coast,2.31,607387.8,2004-02,2004,2.0,month,1.12,1.04,1.24,0.74,1.7,1.74,1.2,13.99,12.96,15.46,9.21,21.29,21.76,15.07
296,Central Coast,2.31,607387.8,2004-03,2004,3.0,month,2.53,2.4,2.45,1.58,3.03,2.45,2.25,31.58,30.01,30.7,19.79,37.88,30.67,28.13
297,Central Coast,2.31,607387.8,2004-04,2004,4.0,month,2.6,2.5,2.6,2.68,3.16,2.39,2.1,32.46,31.31,32.47,33.49,39.52,29.92,26.28
298,Central Coast,2.31,607387.8,2004-05,2004,5.0,month,3.08,2.73,2.82,3.48,3.37,2.28,1.9,38.56,34.09,35.27,43.47,42.1,28.47,23.74
299,Central Coast,2.31,607387.8,2004-06,2004,6.0,month,3.42,3.22,2.95,3.94,2.9,2.19,1.92,42.79,40.28,36.94,49.27,36.28,27.37,24.03
300,Central Coast,2.31,607387.8,2004-07,2004,7.0,month,3.33,3.22,2.91,4.21,2.79,2.3,1.99,41.6,40.27,36.38,52.66,34.95,28.75,24.84
301,Central Coast,2.31,607387.8,2004-08,2004,8.0,month,2.8,3.03,2.65,3.48,2.61,2.13,2.02,35.03,37.95,33.1,43.53,32.58,26.67,25.2
302,Central Coast,2.31,607387.8,2004-09,2004,9.0,month,1.74,2.33,1.93,2.07,1.93,1.91,1.72,21.8,29.15,24.1,25.95,24.09,23.89,21.55
303,Central Coast,2.31,607387.8,2004-10,2004,10.0,month,1.25,1.66,1.54,1.37,2.03,1.88,1.32,15.64,20.72,19.26,17.09,25.4,23.47,16.52
304,Central Coast,2.31,607387.8,2004-11,2004,11.0,month,0.91,1.12,1.1,0.61,1.66,1.29,1.1,11.42,14.06,13.75,7.64,20.73,16.1,13.7
305,Central Coast,2.31,607387.8,2004-12,2004,12.0,month,0.68,0.97,0.97,0.73,1.43,1.13,0.98,8.47,12.17,12.08,9.12,17.91,14.15,12.22
306,Central Coast,2.31,607387.8,2005-00,2005,,water_year,27.66,25.959999999999997,26.400000000000006,27.819999999999997,31.360000000000003,25.51,20.620000000000005,345.81,324.64,330.05,347.97,392.3,319.1,257.9
307,Central Coast,2.31,607387.8,2005-01,2005,1.0,month,1.01,0.86,1.1,0.81,1.54,1.45,1.01,12.64,10.77,13.76,10.17,19.22,18.13,12.57
308,Central Coast,2.31,607387.8,2005-02,2005,2.0,month,1.19,1.12,1.31,0.71,2.1,1.7,1.21,14.87,13.95,16.33,8.87,26.32,21.28,15.17
309,Central Coast,2.31,607387.8,2005-03,2005,3.0,month,2.51,2.05,2.4,1.92,2.89,2.85,1.99,31.35,25.62,30.03,23.99,36.13,35.66,24.89
310,Central Coast,2.31,607387.8,2005-04,2005,4.0,month,3.09,2.74,2.93,2.78,3.83,2.92,2.28,38.61,34.27,36.67,34.79,47.93,36.54,28.55
311,Central Coast,2.31,607387.8,2005-05,2005,5.0,month,3.68,3.07,3.3,3.32,3.94,3.1,2.39,45.98,38.36,41.29,41.51,49.32,38.8,29.91
312,Central Coast,2.31,607387.8,2005-06,2005,6.0,month,3.72,2.93,3.08,3.83,3.28,2.46,2.11,46.47,36.68,38.48,47.94,40.98,30.73,26.42
313,Central Coast,2.31,607387.8,2005-07,2005,7.0,month,4.27,3.56,3.48,4.79,3.26,2.61,2.35,53.42,44.48,43.47,59.86,40.78,32.64,29.44
314,Central Coast,2.31,607387.8,2005-08,2005,8.0,month,3.35,3.4,3.01,4.33,2.85,2.35,2.17,41.94,42.5,37.62,54.2,35.65,29.43,27.09
315,Central Coast,2.31,607387.8,2005-09,2005,9.0,month,2.0,2.48,2.18,2.62,2.55,1.77,1.71,25.0,31.06,27.31,32.79,31.93,22.17,21.42
316,Central Coast,2.31,607387.8,2005-10,2005,10.0,month,1.29,1.68,1.46,1.24,2.02,1.46,1.31,16.09,21.03,18.32,15.5,25.26,18.27,16.36
317,Central Coast,2.31,607387.8,2005-11,2005,11.0,month,0.67,1.22,0.94,0.6,1.19,1.13,0.99,8.35,15.21,11.75,7.47,14.9,14.13,12.38
318,Central Coast,2.31,607387.8,2005-12,2005,12.0,month,0.52,0.7,0.74,0.53,1.07,1.26,0.74,6.46,8.76,9.19,6.63,13.37,15.77,9.27
319,Central Coast,2.31,607387.8,2006-00,2006,,water_year,26.54,26.650000000000002,25.84,28.61,29.700000000000003,24.93,19.959999999999997,331.91,333.22,323.15999999999997,357.86,371.60999999999996,311.81,249.77999999999997
320,Central Coast,2.31,607387.8,2006-01,2006,1.0,month,0.88,0.95,0.99,0.54,1.27,1.44,0.99,10.98,11.85,12.42,6.78,15.91,17.99,12.35
321,Central Coast,2.31,607387.8,2006-02,2006,2.0,month,1.22,1.39,1.36,0.81,1.72,1.53,1.3,15.27,17.42,17.02,10.18,21.55,19.13,16.32
322,Central Coast,2.31,607387.8,2006-03,2006,3.0,month,1.95,1.71,1.96,1.2,2.58,2.79,1.53,24.44,21.33,24.47,14.95,32.33,34.9,19.18
323,Central Coast,2.31,607387.8,2006-04,2006,4.0,month,2.77,2.25,2.68,2.76,3.52,2.93,1.99,34.66,28.11,33.5,34.57,44.08,36.68,24.88
324,Central Coast,2.31,607387.8,2006-05,2006,5.0,month,4.15,3.47,3.66,4.06,4.29,3.17,2.58,51.94,43.42,45.77,50.8,53.65,39.6,32.26
325,Central Coast,2.31,607387.8,2006-06,2006,6.0,month,3.89,3.41,3.35,4.4,3.33,2.54,2.35,48.71,42.69,41.91,55.04,41.66,31.81,29.39
326,Central Coast,2.31,607387.8,2006-07,2006,7.0,month,4.13,4.09,3.64,5.17,3.4,2.67,2.46,51.65,51.14,45.49,64.64,42.48,33.34,30.79
327,Central Coast,2.31,607387.8,2006-08,2006,8.0,month,3.06,3.18,2.86,4.38,2.98,2.2,1.99,38.28,39.79,35.79,54.79,37.27,27.57,24.95
328,Central Coast,2.31,607387.8,2006-09,2006,9.0,month,2.01,2.6,2.2,2.92,2.33,1.81,1.73,25.08,32.47,27.53,36.51,29.15,22.62,21.65
