,NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
149,Alameda,839693.81,10480.0,2015-03,2015,3.0,month,2.16,2.46,2.63,2.39,3.59,2.88,2.57,1884.76,2149.43,2293.42,2086.39,3131.92,2514.99,2247.37
150,Alameda,839693.81,10480.0,2015-04,2015,4.0,month,2.39,2.47,2.79,2.68,4.08,3.24,2.69,2088.69,2152.76,2437.28,2341.8,3566.19,2826.41,2349.88
151,Alameda,839693.81,10480.0,2015-05,2015,5.0,month,2.54,2.5,2.64,3.31,4.28,2.45,1.94,2216.13,2184.57,2304.65,2887.22,3740.73,2135.72,1698.5
152,Alameda,839693.81,10480.0,2015-06,2015,6.0,month,2.13,2.68,2.43,1.91,3.21,2.58,2.23,1856.79,2339.72,2121.18,1667.65,2801.5,2254.81,1950.14
153,Alameda,839693.81,10480.0,2015-07,2015,7.0,month,1.7,2.09,2.08,1.73,2.94,2.39,2.02,1488.41,1825.18,1814.58,1511.62,2571.36,2091.07,1767.58
154,Alameda,839693.81,10480.0,2015-08,2015,8.0,month,1.15,2.37,1.91,1.66,2.45,2.0,1.97,1004.05,2073.57,1672.06,1446.44,2142.22,1745.49,1723.21
155,Alameda,839693.81,10480.0,2015-09,2015,9.0,month,0.65,1.59,1.15,1.03,1.58,1.15,1.22,571.33,1384.75,1003.93,896.88,1382.62,1001.91,1069.09
156,Alameda,839693.81,10480.0,2015-10,2015,10.0,month,0.54,1.09,0.97,0.79,1.57,1.08,0.99,474.75,954.99,846.8,686.66,1373.37,942.6,863.84
157,Alameda,839693.81,10480.0,2015-11,2015,11.0,month,0.7,0.71,0.84,0.32,1.0,1.57,0.98,614.61,620.84,734.96,283.12,872.36,1368.18,854.45
158,Alameda,839693.81,10480.0,2015-12,2015,12.0,month,0.51,0.41,0.73,0.56,0.94,1.24,0.85,442.53,362.11,641.44,486.71,818.23,1080.89,738.28
159,Alameda,839693.81,10480.0,2016-00,2016,,water_year,20.69,20.36,22.93,21.13,29.99,25.5,22.24,18057.87,17778.86,20037.21,18452.62,26179.55,22260.25,19422.13
160,Alameda,839693.81,10480.0,2016-01,2016,1.0,month,0.67,0.75,0.94,0.71,1.29,1.36,0.91,583.4,655.9,820.64,621.07,1129.01,1187.52,799.02
161,Alameda,839693.81,10480.0,2016-02,2016,2.0,month,1.83,1.12,1.78,1.47,2.65,1.93,1.76,1594.0,975.48,1554.4,1283.57,2313.75,1687.62,1535.38
162,Alameda,839693.81,10480.0,2016-03,2016,3.0,month,2.41,1.78,2.62,2.66,3.36,2.91,2.42,2101.01,1555.49,2287.86,2324.72,2932.92,2544.09,2115.4
163,Alameda,839693.81,10480.0,2016-04,2016,4.0,month,3.12,3.11,3.38,3.5,4.3,3.61,3.04,2720.67,2715.69,2948.79,3052.89,3755.36,3151.55,2652.05
164,Alameda,839693.81,10480.0,2016-05,2016,5.0,month,3.03,2.95,3.17,4.0,4.67,2.98,2.5,2643.1,2577.81,2770.65,3494.42,4077.48,2604.16,2186.01
165,Alameda,839693.81,10480.0,2016-06,2016,6.0,month,2.64,2.37,2.62,2.33,3.15,2.69,2.61,2308.81,2068.37,2292.41,2039.0,2748.46,2351.58,2275.77
166,Alameda,839693.81,10480.0,2016-07,2016,7.0,month,2.35,2.08,2.35,2.1,2.82,2.53,2.35,2053.29,1814.37,2055.79,1830.33,2463.03,2206.34,2051.66
167,Alameda,839693.81,10480.0,2016-08,2016,8.0,month,1.95,2.36,2.14,1.78,2.37,2.12,2.24,1700.64,2057.31,1869.1,1551.49,2065.42,1847.37,1959.55
168,Alameda,839693.81,10480.0,2016-09,2016,9.0,month,0.94,1.63,1.39,0.91,1.87,1.48,1.59,821.06,1420.5,1214.37,798.64,1630.16,1288.35,1390.72
169,Alameda,839693.81,10480.0,2016-10,2016,10.0,month,0.7,1.2,1.18,0.79,2.07,1.67,1.17,612.79,1048.59,1030.07,690.31,1803.84,1460.24,1026.13
170,Alameda,839693.81,10480.0,2016-11,2016,11.0,month,0.94,0.84,1.08,0.35,1.61,1.23,1.19,821.36,733.86,940.5,306.78,1407.05,1074.37,1041.04
171,Alameda,839693.81,10480.0,2016-12,2016,12.0,month,0.62,0.49,0.79,0.22,1.3,1.11,0.88,542.92,430.15,687.72,194.91,1135.91,967.28,765.68
172,Alameda,839693.81,10480.0,2017-00,2017,,water_year,24.03,18.84,23.64,18.95,31.32,25.81,22.71,20984.11,16454.53,20634.16,16558.1,27355.16,22539.63,19839.55
173,Alameda,839693.81,10480.0,2017-01,2017,1.0,month,0.84,0.53,0.89,0.43,1.24,1.3,0.87,729.54,465.11,772.96,379.45,1078.99,1134.53,757.53
174,Alameda,839693.81,10480.0,2017-02,2017,2.0,month,1.18,1.01,1.35,1.08,1.86,1.82,1.25,1027.62,878.55,1180.26,943.46,1626.83,1590.84,1092.28
175,Alameda,839693.81,10480.0,2017-03,2017,3.0,month,2.57,2.0,2.64,2.42,3.28,2.97,2.5,2242.96,1744.81,2303.45,2111.84,2865.57,2592.2,2183.92
176,Alameda,839693.81,10480.0,2017-04,2017,4.0,month,3.07,2.23,3.15,3.02,4.1,3.52,2.95,2681.01,1950.84,2752.91,2636.92,3580.8,3070.21,2572.82
177,Alameda,839693.81,10480.0,2017-05,2017,5.0,month,3.69,2.83,3.51,3.9,4.81,3.21,2.92,3224.52,2469.18,3063.6,3404.48,4199.61,2800.23,2552.9
178,Alameda,839693.81,10480.0,2017-06,2017,6.0,month,3.44,2.27,2.87,2.74,3.43,2.66,2.59,3003.9,1983.95,2505.89,2388.59,2997.52,2326.42,2263.54
179,Alameda,839693.81,10480.0,2017-07,2017,7.0,month,3.2,2.04,2.52,1.28,2.84,2.6,2.49,2794.24,1779.64,2198.52,1120.77,2480.23,2274.51,2171.6
180,Alameda,839693.81,10480.0,2017-08,2017,8.0,month,2.58,1.79,2.15,1.67,2.68,2.08,2.16,2256.22,1560.54,1880.58,1459.81,2344.4,1812.7,1889.87
181,Alameda,839693.81,10480.0,2017-09,2017,9.0,month,1.2,1.61,1.51,1.05,2.1,1.64,1.74,1047.03,1409.31,1317.7,920.78,1834.41,1436.1,1522.24
182,Alameda,839693.81,10480.0,2017-10,2017,10.0,month,0.81,1.04,1.07,0.87,1.47,1.18,1.19,706.59,903.98,938.14,761.38,1284.87,1034.81,1040.28
183,Alameda,839693.81,10480.0,2017-11,2017,11.0,month,0.6,0.72,0.81,0.72,1.49,1.2,0.62,521.41,627.16,710.12,633.07,1305.52,1046.12,538.18
184,Alameda,839693.81,10480.0,2017-12,2017,12.0,month,0.48,0.73,0.65,0.43,0.9,0.62,0.83,415.35,638.07,571.71,379.02,786.13,540.5,728.6
185,Alameda,839693.81,10480.0,2018-00,2018,,water_year,20.65,19.11,21.45,18.22,29.74,23.17,20.32,18027.96,16685.35,18743.23,15931.04,25968.68,20220.7,17750.86
186,Alameda,839693.81,10480.0,2018-01,2018,1.0,month,0.75,0.66,0.8,0.49,1.03,1.17,0.72,658.83,573.53,701.39,426.51,900.76,1017.57,630.29
187,Alameda,839693.81,10480.0,2018-02,2018,2.0,month,1.19,0.95,1.35,0.52,2.0,1.68,1.5,1035.91,832.83,1175.22,453.86,1744.12,1467.02,1310.28
188,Alameda,839693.81,10480.0,2018-03,2018,3.0,month,2.15,1.77,2.22,1.72,2.62,2.92,2.16,1880.37,1545.66,1942.57,1498.84,2285.77,2546.76,1885.97
189,Alameda,839693.81,10480.0,2018-04,2018,4.0,month,3.2,2.52,3.25,3.26,3.98,3.44,2.88,2793.42,2201.62,2834.99,2850.27,3471.94,3003.39,2519.4
190,Alameda,839693.81,10480.0,2018-05,2018,5.0,month,3.01,2.34,2.88,3.04,4.29,2.71,2.5,2625.63,2043.32,2518.18,2657.41,3750.62,2363.3,2182.16
191,Alameda,839693.81,10480.0,2018-06,2018,6.0,month,2.75,2.45,2.52,2.03,4.25,2.42,2.22,2399.4,2140.01,2202.88,1777.04,3708.78,2114.85,1939.36
192,Alameda,839693.81,10480.0,2018-07,2018,7.0,month,2.57,2.48,2.56,2.52,2.89,2.44,2.41,2243.98,2165.74,2234.01,2204.32,2523.02,2127.15,2106.76
193,Alameda,839693.81,10480.0,2018-08,2018,8.0,month,2.1,1.84,1.91,1.51,2.47,1.94,1.81,1835.42,1610.78,1665.82,1318.05,2154.91,1697.15,1577.39
194,Alameda,839693.81,10480.0,2018-09,2018,9.0,month,1.04,1.61,1.43,1.11,2.35,1.45,1.48,911.65,1402.65,1248.2,971.27,2052.24,1262.08,1292.19
195,Alameda,839693.81,10480.0,2018-10,2018,10.0,month,0.42,1.25,1.0,0.69,1.2,1.23,1.28,368.43,1091.27,875.03,599.73,1047.45,1072.54,1114.32
196,Alameda,839693.81,10480.0,2018-11,2018,11.0,month,0.34,0.59,0.6,0.32,0.93,0.83,0.63,299.93,518.78,519.85,276.02,814.56,721.1,547.8
197,Alameda,839693.81,10480.0,2018-12,2018,12.0,month,0.49,0.57,0.71,0.28,1.7,1.3,0.73,427.84,493.9,617.64,240.17,1482.69,1131.74,638.66
198,Alameda,839693.81,10480.0,2019-00,2019,,water_year,19.68,19.99,22.37,18.34,30.85,25.76,21.46,17190.35,17466.66,19526.51,15988.41,26945.04,22477.25,18736.8
199,Alameda,839693.81,10480.0,2019-01,2019,1.0,month,0.68,0.59,0.85,0.43,1.28,1.26,0.8,596.14,516.2,743.03,373.7,1120.74,1099.91,699.96
200,Alameda,839693.81,10480.0,2019-02,2019,2.0,month,1.15,0.87,1.3,0.81,1.68,1.85,1.22,999.99,761.78,1132.41,704.8,1468.76,1612.01,1068.29
201,Alameda,839693.81,10480.0,2019-03,2019,3.0,month,2.19,1.71,2.36,2.08,3.19,2.96,2.14,1911.38,1494.85,2062.97,1813.94,2787.85,2585.35,1870.82
202,Alameda,839693.81,10480.0,2019-04,2019,4.0,month,2.85,2.52,3.16,2.95,4.45,3.5,3.14,2491.18,2200.67,2758.33,2575.77,3888.82,3057.67,2743.58
203,Alameda,839693.81,10480.0,2019-05,2019,5.0,month,2.8,2.23,2.78,2.43,3.96,3.4,2.31,2447.02,1946.89,2426.33,2121.14,3461.35,2972.63,2018.19
204,Alameda,839693.81,10480.0,2019-06,2019,6.0,month,2.99,2.55,2.8,2.17,3.9,2.81,2.6,2612.84,2230.85,2444.04,1890.81,3402.6,2451.26,2266.77
205,Alameda,839693.81,10480.0,2019-07,2019,7.0,month,2.66,2.8,2.93,3.75,3.3,2.57,2.53,2321.27,2444.33,2558.32,3273.31,2877.82,2241.12,2207.91
206,Alameda,839693.81,10480.0,2019-08,2019,8.0,month,2.15,2.62,2.32,1.76,2.75,2.27,2.26,1875.59,2290.31,2023.48,1534.83,2399.91,1979.61,1971.67
207,Alameda,839693.81,10480.0,2019-09,2019,9.0,month,0.96,1.69,1.56,0.67,2.51,1.78,1.82,838.74,1476.83,1365.08,584.19,2192.49,1552.31,1588.83
208,Alameda,839693.81,10480.0,2019-10,2019,10.0,month,0.55,1.32,1.03,0.51,1.37,1.15,1.3,482.16,1151.67,900.02,448.68,1193.73,1005.82,1131.33
209,Alameda,839693.81,10480.0,2019-11,2019,11.0,month,0.39,0.69,0.56,0.36,1.09,0.64,0.52,337.91,601.95,486.27,317.15,953.74,561.19,452.06
210,Alameda,839693.81,10480.0,2019-12,2019,12.0,month,0.51,0.59,0.68,0.23,1.11,1.28,0.58,445.1,512.27,597.44,202.58,972.14,1116.71,507.21
211,Alameda,839693.81,10480.0,2020-00,2020,,water_year,16.81,17.72,19.14,13.79,27.91,22.14,18.76,14676.06,15461.96,16719.47,12042.84,24379.21,19329.06,16391.66
212,Alameda,839693.81,10480.0,2020-01,2020,1.0,month,0.8,0.57,0.83,0.41,1.26,1.13,0.77,697.22,494.32,723.43,357.23,1097.43,986.07,674.17
213,Alameda,839693.81,10480.0,2020-02,2020,2.0,month,1.24,1.24,1.57,0.82,2.33,1.85,1.79,1080.88,1080.67,1372.82,714.27,2039.1,1614.05,1564.11
214,Alameda,839693.81,10480.0,2020-03,2020,3.0,month,1.62,1.36,1.91,1.4,2.39,2.57,1.94,1417.71,1189.09,1669.14,1221.46,2086.91,2246.07,1693.59
215,Alameda,839693.81,10480.0,2020-04,2020,4.0,month,2.51,2.34,2.86,2.73,4.18,3.09,2.76,2190.96,2039.62,2500.65,2383.44,3650.85,2701.99,2410.07
216,Alameda,839693.81,10480.0,2020-05,2020,5.0,month,2.04,2.27,2.48,2.37,3.63,2.83,2.22,1782.52,1982.59,2167.59,2066.26,3171.6,2469.39,1940.57
217,Alameda,839693.81,10480.0,2020-06,2020,6.0,month,2.02,2.03,2.05,1.29,3.48,2.27,1.9,1765.04,1774.24,1789.52,1125.36,3038.01,1980.33,1663.2
218,Alameda,839693.81,10480.0,2020-07,2020,7.0,month,2.06,1.81,1.94,1.56,2.67,2.04,1.74,1799.73,1578.23,1693.14,1360.93,2330.9,1781.07,1523.38
219,Alameda,839693.81,10480.0,2020-08,2020,8.0,month,1.72,2.02,1.82,1.25,2.28,2.0,1.7,1501.67,1760.57,1585.1,1091.71,1990.37,1743.26,1483.51
220,Alameda,839693.81,10480.0,2020-09,2020,9.0,month,1.35,1.48,1.41,0.86,2.12,1.29,1.54,1175.16,1296.74,1234.35,753.77,1854.43,1123.11,1348.46
221,Alameda,839693.81,10480.0,2020-10,2020,10.0,month,0.68,1.03,0.87,0.5,1.38,0.96,0.95,598.18,898.88,757.92,437.3,1208.63,839.72,831.69
222,Alameda,839693.81,10480.0,2020-11,2020,11.0,month,0.24,0.48,0.51,0.39,0.9,0.73,0.49,213.38,415.06,448.04,343.96,788.49,635.41,426.56
223,Alameda,839693.81,10480.0,2020-12,2020,12.0,month,0.36,0.3,0.43,0.31,0.7,0.81,0.37,313.83,265.16,379.07,272.26,608.65,707.5,321.38
224,Alameda,839693.81,10480.0,2021-00,2021,,water_year,13.79,14.59,16.59,14.43,24.75,19.92,16.72,12057.62,12748.31,14502.7,12596.75,21624.72,17394.01,14589.91
225,Alameda,839693.81,10480.0,2021-01,2021,1.0,month,0.51,0.31,0.69,0.53,1.16,1.07,0.75,449.68,268.34,606.92,464.46,1011.65,935.15,654.03
226,Alameda,839693.81,10480.0,2021-02,2021,2.0,month,0.94,1.03,1.17,0.79,1.38,1.63,1.34,821.71,901.75,1020.86,686.3,1205.39,1421.66,1173.73
227,Alameda,839693.81,10480.0,2021-03,2021,3.0,month,1.46,1.14,1.86,0.85,3.0,2.58,2.12,1275.49,996.27,1627.26,744.77,2623.28,2256.11,1848.87
228,Alameda,839693.81,10480.0,2021-04,2021,4.0,month,1.43,1.54,1.84,1.76,3.72,2.22,1.79,1252.15,1348.83,1603.95,1533.25,3252.24,1939.97,1560.17
229,Alameda,839693.81,10480.0,2021-05,2021,5.0,month,1.63,2.1,1.95,1.7,3.16,2.17,1.76,1425.86,1834.31,1706.84,1481.42,2756.44,1895.4,1533.1
230,Alameda,839693.81,10480.0,2021-06,2021,6.0,month,1.9,1.95,2.04,1.94,2.99,2.18,1.86,1660.98,1700.38,1784.65,1690.1,2611.83,1900.45,1627.24
231,Alameda,839693.81,10480.0,2021-07,2021,7.0,month,1.8,1.84,2.18,3.28,2.44,2.2,2.09,1569.44,1605.86,1902.66,2864.37,2133.86,1917.17,1823.34
232,Alameda,839693.81,10480.0,2021-08,2021,8.0,month,1.88,1.6,1.75,1.33,2.12,1.86,1.76,1637.95,1400.68,1531.89,1160.98,1854.96,1623.77,1536.02
233,Alameda,839693.81,10480.0,2021-09,2021,9.0,month,0.96,1.27,1.3,1.05,1.8,1.51,1.44,838.97,1112.79,1132.64,917.58,1569.3,1321.7,1253.78
234,Alameda,839693.81,10480.0,2021-10,2021,10.0,month,0.6,0.86,1.01,0.69,1.44,1.55,1.1,520.34,750.5,881.91,605.3,1257.77,1354.44,962.91
235,Alameda,839693.81,10480.0,2021-11,2021,11.0,month,0.7,0.51,0.84,0.48,1.15,1.12,0.98,608.73,441.27,733.38,418.55,1000.02,978.98,860.12
236,Alameda,839693.81,10480.0,2021-12,2021,12.0,month,0.66,0.33,0.7,0.31,1.02,0.96,0.73,573.62,284.2,612.54,268.14,887.07,839.22,640.85
237,Alameda,839693.81,10480.0,2022-00,2022,,water_year,16.55,16.05,19.67,11.91,27.29,25.83,21.3,14435.68,14011.04,17179.75,10394.98,23811.94,22549.38,18613.35
238,Alameda,839693.81,10480.0,2022-01,2022,1.0,month,1.04,0.56,0.97,0.37,1.38,1.08,1.09,904.5,492.69,845.36,327.32,1206.36,939.64,954.2
239,Alameda,839693.81,10480.0,2022-02,2022,2.0,month,1.33,1.39,1.64,1.08,2.26,1.84,1.78,1158.8,1215.0,1432.43,946.25,1969.8,1606.59,1553.88
240,Alameda,839693.81,10480.0,2022-03,2022,3.0,month,1.89,1.5,2.17,0.78,3.12,2.84,2.45,1651.56,1306.62,1896.28,679.91,2724.3,2478.69,2135.99
241,Alameda,839693.81,10480.0,2022-04,2022,4.0,month,2.19,1.76,2.44,2.08,3.42,3.22,2.42,1909.15,1533.01,2131.82,1818.4,2988.01,2814.66,2114.6
242,Alameda,839693.81,10480.0,2022-05,2022,5.0,month,2.06,2.02,2.26,1.44,3.16,2.78,2.46,1801.05,1767.01,1976.54,1254.46,2756.68,2424.31,2149.06
243,Alameda,839693.81,10480.0,2022-06,2022,6.0,month,1.74,1.97,2.07,0.93,2.42,2.92,2.41,1521.29,1719.48,1811.01,809.35,2109.52,2548.54,2104.99
244,Alameda,839693.81,10480.0,2022-07,2022,7.0,month,1.99,1.81,2.2,1.59,3.02,2.73,2.3,1735.13,1581.92,1919.86,1385.1,2635.41,2381.47,2009.62
245,Alameda,839693.81,10480.0,2022-08,2022,8.0,month,1.48,1.86,1.9,1.37,2.56,2.51,2.01,1289.19,1623.24,1656.44,1193.93,2237.39,2194.68,1757.49
246,Alameda,839693.81,10480.0,2022-09,2022,9.0,month,0.87,1.48,1.47,0.79,2.34,2.28,1.57,762.32,1296.1,1282.18,688.27,2039.61,1988.16,1369.64
247,Alameda,839693.81,10480.0,2022-10,2022,10.0,month,0.6,1.21,1.14,0.93,2.0,1.24,1.17,528.11,1059.61,996.95,814.19,1750.04,1078.97,1020.38
248,Alameda,839693.81,10480.0,2022-11,2022,11.0,month,0.42,0.63,0.73,0.43,1.24,1.18,0.76,368.67,554.08,640.46,372.0,1080.3,1027.4,664.66
249,Alameda,839693.81,10480.0,2022-12,2022,12.0,month,0.42,0.19,0.44,0.23,1.08,0.85,0.42,364.54,168.85,382.12,198.96,943.43,742.59,364.71
250,Alameda,839693.81,10480.0,2023-00,2023,,water_year,23.82,19.2,23.98,20.75,34.09,27.15,22.35,20808.46,16779.66,20945.96,18115.86,29769.66,23708.16,19508.93
251,Alameda,839693.81,10480.0,2023-01,2023,1.0,month,0.83,0.81,0.91,0.23,1.03,1.39,0.9,724.41,710.05,792.29,204.15,896.83,1214.89,790.25
252,Alameda,839693.81,10480.0,2023-02,2023,2.0,month,1.22,1.09,1.21,0.67,1.44,1.53,1.17,1069.5,955.61,1059.19,581.42,1261.86,1339.21,1020.26
253,Alameda,839693.81,10480.0,2023-03,2023,3.0,month,2.06,1.47,2.15,2.05,2.75,2.9,1.83,1795.52,1280.62,1881.44,1792.2,2403.03,2529.35,1594.31
254,Alameda,839693.81,10480.0,2023-04,2023,4.0,month,3.93,2.63,3.52,3.31,4.51,3.5,3.3,3433.94,2293.13,3076.82,2886.8,3941.69,3059.54,2880.13
255,Alameda,839693.81,10480.0,2023-05,2023,5.0,month,3.92,2.71,3.48,3.64,4.83,3.39,2.76,3422.36,2369.81,3036.47,3181.19,4215.66,2963.13,2408.96
256,Alameda,839693.81,10480.0,2023-06,2023,6.0,month,3.22,2.15,2.91,2.77,4.63,3.06,2.53,2814.55,1881.7,2537.9,2420.25,4041.23,2671.97,2208.94
257,Alameda,839693.81,10480.0,2023-07,2023,7.0,month,3.43,2.47,3.14,2.74,4.07,3.28,2.98,2995.15,2155.14,2742.96,2393.41,3553.02,2868.12,2598.98
258,Alameda,839693.81,10480.0,2023-08,2023,8.0,month,2.37,2.17,2.58,2.39,3.85,2.82,2.59,2073.43,1894.74,2253.9,2086.59,3358.91,2459.06,2261.47
259,Alameda,839693.81,10480.0,2023-09,2023,9.0,month,1.4,1.67,1.77,1.36,2.66,2.01,1.94,1218.28,1456.32,1545.46,1184.7,2323.66,1753.93,1695.88
260,Alameda,839693.81,10480.0,2023-10,2023,10.0,month,0.9,1.56,1.35,1.03,2.11,1.48,1.43,789.43,1364.28,1180.89,895.23,1845.35,1291.27,1250.56
261,Alameda,839693.81,10480.0,2023-11,2023,11.0,month,0.49,0.97,0.81,0.35,1.21,1.16,0.7,427.35,851.23,710.84,309.04,1054.87,1014.38,607.3
262,Alameda,839693.81,10480.0,2023-12,2023,12.0,month,0.4,0.47,0.47,0.21,1.07,0.84,0.36,348.55,408.59,414.22,182.37,932.12,735.63,316.16
263,Alameda,839693.81,10480.0,2024-00,2024,,water_year,23.26,19.27,23.8,19.46,32.44,26.98,22.84,20305.3,16824.94,20797.06,16993.35,28324.76,23558.59,19939.7
264,Alameda,839693.81,10480.0,2024-01,2024,1.0,month,0.55,0.38,0.64,0.47,1.63,1.33,0.63,476.75,330.32,558.37,407.92,1422.9,1158.55,549.15
265,Alameda,839693.81,10480.0,2024-02,2024,2.0,month,1.19,0.58,1.26,0.88,1.7,1.87,1.26,1036.78,502.74,1100.18,770.3,1481.48,1631.04,1101.7
266,Alameda,839693.81,10480.0,2024-03,2024,3.0,month,2.32,1.65,2.4,2.03,3.29,2.96,2.34,2029.77,1440.39,2098.49,1770.17,2873.55,2582.99,2039.96
267,Alameda,839693.81,10480.0,2024-04,2024,4.0,month,3.78,2.21,3.45,3.41,4.71,3.5,3.05,3298.27,1926.49,3013.71,2978.95,4116.27,3058.65,2661.89
268,Alameda,839693.81,10480.0,2024-05,2024,5.0,month,3.66,3.03,3.86,4.97,5.3,3.64,3.3,3195.16,2647.32,3368.85,4339.11,4624.3,3180.59,2878.14
269,Alameda,839693.81,10480.0,2024-06,2024,6.0,month,3.21,2.47,3.0,2.58,3.54,2.97,2.92,2801.65,2155.29,2619.88,2256.07,3088.98,2594.5,2553.62
270,Alameda,839693.81,10480.0,2024-07,2024,7.0,month,3.05,2.03,2.61,1.42,3.06,2.94,2.57,2666.06,1773.58,2281.32,1235.79,2673.43,2564.66,2244.83
271,Alameda,839693.81,10480.0,2024-08,2024,8.0,month,2.28,2.36,2.35,1.18,2.64,2.43,2.56,1990.85,2061.44,2052.96,1034.16,2305.26,2120.95,2233.33
272,Alameda,839693.81,10480.0,2024-09,2024,9.0,month,1.43,1.56,1.6,0.93,2.18,1.86,1.72,1244.68,1363.27,1397.35,814.24,1906.25,1625.38,1503.06
273,Alameda,839693.81,10480.0,2024-10,2024,10.0,month,0.94,1.49,1.25,0.66,1.91,1.33,1.33,824.6,1297.63,1087.65,572.66,1663.97,1162.92,1161.3
274,Alameda,839693.81,10480.0,2024-11,2024,11.0,month,0.52,0.54,0.69,0.59,1.46,1.15,0.64,456.85,468.86,605.76,511.55,1271.66,1002.86,557.53
275,Alameda,839693.81,10480.0,2024-12,2024,12.0,month,0.49,0.34,0.53,0.41,0.86,0.81,0.46,425.63,300.57,465.63,355.72,748.11,706.08,401.34
276,Alameda,839693.81,10480.0,2025-00,2025,,water_year,21.64,19.61,22.48,17.62,30.64,25.35,21.05,18904.5,17116.08,19650.86,15379.55,26743.63,22137.42,18376.69
277,Alameda,839693.81,10480.0,2025-01,2025,1.0,month,0.74,0.69,0.86,0.37,1.07,1.17,0.96,642.41,598.44,749.46,318.82,933.68,1024.1,842.33
278,Alameda,839693.81,10480.0,2025-02,2025,2.0,month,1.18,1.06,1.3,0.89,1.74,1.76,1.25,1029.07,923.19,1136.37,776.18,1520.01,1536.32,1088.51
279,Alameda,839693.81,10480.0,2025-03,2025,3.0,month,2.34,1.82,2.44,1.84,3.33,2.86,2.39,2047.86,1588.6,2133.56,1604.79,2906.37,2501.78,2090.76
280,Alameda,839693.81,10480.0,2025-04,2025,4.0,month,3.15,2.2,3.12,3.04,4.13,3.22,2.96,2752.19,1925.63,2726.58,2659.09,3611.08,2815.07,2581.13
281,Alameda,839693.81,10480.0,2025-05,2025,5.0,month,3.26,2.47,3.05,2.51,4.23,3.28,2.75,2847.22,2156.57,2667.14,2196.34,3691.91,2868.23,2403.57
282,Alameda,839693.81,10480.0,2025-06,2025,6.0,month,3.09,2.65,2.85,2.67,3.49,2.77,2.31,2696.62,2310.62,2488.56,2333.68,3044.22,2417.3,2013.91
283,Alameda,839693.81,10480.0,2025-07,2025,7.0,month,2.7,1.94,2.4,1.91,3.21,2.62,2.08,2359.05,1695.5,2098.6,1671.98,2801.01,2284.26,1814.2
284,Alameda,839693.81,10480.0,2025-08,2025,8.0,month,2.02,2.48,2.35,1.86,2.92,2.47,2.32,1766.71,2165.79,2056.26,1620.95,2549.71,2154.42,2026.05
285,Alameda,839693.81,10480.0,2025-09,2025,9.0,month,1.21,1.93,1.64,0.87,2.29,1.91,1.6,1056.29,1684.68,1435.29,757.79,2001.9,1664.08,1396.06
286,Alameda,839693.81,10480.0,2025-10,2025,10.0,month,0.85,1.36,1.29,0.69,2.19,1.86,1.21,741.45,1188.09,1125.33,602.34,1911.28,1624.26,1059.46
287,Alameda,839693.81,10480.0,2025-11,2025,11.0,month,0.62,0.79,0.86,0.62,1.45,1.14,0.83,538.83,692.31,754.62,538.31,1267.66,996.87,728.96
288,Alameda,839693.81,10480.0,2025-12,2025,12.0,month,0.66,0.26,0.69,0.49,1.06,0.8,0.72,577.75,223.69,604.59,425.02,923.39,702.5,632.23
289,Alameda,839693.81,10480.0,2026-00,2026,,water_year,,,,,,,,,,,,,,
290,Alpine,779865.29,3218.0,2003-10,2003,10.0,month,1.16,2.01,1.71,1.0,1.78,2.51,2.16,310.24,538.15,459.36,268.05,476.87,672.52,579.28
291,Alpine,779865.29,3218.0,2003-11,2003,11.0,month,0.56,0.39,0.58,0.22,0.88,1.15,0.61,149.09,104.96,156.29,59.7,235.37,308.49,163.06
292,Alpine,779865.29,3218.0,2003-12,2003,12.0,month,0.28,0.21,0.32,0.23,0.69,1.13,0.27,76.01,57.66,85.01,61.26,185.79,304.05,72.63
293,Alpine,779865.29,3218.0,2004-00,2004,,water_year,24.03,31.0,29.72,28.52,28.87,37.05,30.17,6445.66,8318.4,7975.13,7650.57,7739.64,9938.61,8092.48
294,Alpine,779865.29,3218.0,2004-01,2004,1.0,month,0.75,0.24,0.6,0.68,0.63,0.98,0.48,202.08,64.1,161.98,182.55,168.16,261.93,129.26
295,Alpine,779865.29,3218.0,2004-02,2004,2.0,month,0.79,0.49,0.76,0.94,0.51,1.4,0.71,212.2,132.74,204.74,251.49,136.39,375.86,189.92
296,Alpine,779865.29,3218.0,2004-03,2004,3.0,month,2.29,1.88,1.91,1.28,2.14,2.04,1.78,615.08,504.8,513.03,342.02,573.43,547.02,477.62
297,Alpine,779865.29,3218.0,2004-04,2004,4.0,month,2.85,2.74,2.77,2.39,3.19,3.16,2.65,763.88,735.31,743.93,639.78,854.82,847.79,710.01
298,Alpine,779865.29,3218.0,2004-05,2004,5.0,month,4.36,4.8,4.47,4.85,4.18,4.74,4.12,1169.22,1287.93,1200.0,1301.31,1121.63,1271.04,1104.97
